VideoTime_s,DataTime_s,Behavior
0.5037927645722007,-6.496207235427799,other
1.0075855291444014,-5.992414470855598,other
1.5113782937166023,-5.488621706283398,other
2.0151710582888027,-4.984828941711197,stand
2.5189638228610036,-4.481036177138996,stand
3.0227565874332045,-3.9772434125667955,stand
3.526549352005405,-3.473450647994595,stand
4.030342116577605,-2.9696578834223946,stand
4.534134881149806,-2.4658651188501937,stand
5.037927645722007,-1.9620723542779928,stand
5.541720410294208,-1.4582795897057919,stand
6.045513174866409,-0.954486825133591,stand
6.549305939438609,-0.45069406056139094,stand
7.05309870401081,0.05309870401080996,stand
7.556891468583011,0.5568914685830109,stand
8.06068423315521,1.0606842331552109,stand
8.564476997727413,1.5644769977274127,stand
9.068269762299613,2.0682697622996127,stand
9.572062526871814,2.5720625268718145,stand
10.075855291444014,3.0758552914440145,stand
10.579648056016214,3.5796480560162145,stand
11.083440820588416,4.083440820588416,stand
11.587233585160616,4.587233585160616,stand
12.091026349732818,5.091026349732818,stand
12.594819114305018,5.594819114305018,stand
13.098611878877218,6.098611878877218,stand
13.60240464344942,6.60240464344942,stand
14.10619740802162,7.10619740802162,stand
14.609990172593822,7.609990172593822,stand
15.113782937166022,8.113782937166022,stand
15.617575701738222,8.617575701738222,stand
16.12136846631042,9.121368466310422,stand
16.625161230882625,9.625161230882625,stand
17.128953995454825,10.128953995454825,stand
17.632746760027025,10.632746760027025,stand
18.136539524599225,11.136539524599225,stand
18.640332289171425,11.640332289171425,stand
19.14412505374363,12.144125053743629,stand
19.64791781831583,12.647917818315829,stand
20.15171058288803,13.151710582888029,stand
20.65550334746023,13.655503347460229,stand
21.15929611203243,14.159296112032429,stand
21.663088876604633,14.663088876604633,stand
22.166881641176833,15.166881641176833,stand
22.670674405749033,15.670674405749033,sit
23.174467170321233,16.174467170321233,sit
23.678259934893433,16.678259934893433,sit
24.182052699465636,17.182052699465636,sit
24.685845464037836,17.685845464037836,sit
25.189638228610036,18.189638228610036,sit
25.693430993182236,18.693430993182236,sit
26.197223757754436,19.197223757754436,sit
26.70101652232664,19.70101652232664,sit
27.20480928689884,20.20480928689884,sit
27.70860205147104,20.70860205147104,sit
28.21239481604324,21.21239481604324,sit
28.71618758061544,21.71618758061544,sit
29.219980345187643,22.219980345187643,sit
29.723773109759843,22.723773109759843,stand
30.227565874332043,23.227565874332043,stand
30.731358638904243,23.731358638904243,stand
31.235151403476443,24.235151403476443,stand
31.738944168048647,24.738944168048647,stand
32.24273693262084,25.242736932620844,stand
32.74652969719305,25.746529697193047,stand
33.25032246176525,26.25032246176525,stand
33.75411522633745,26.754115226337447,stand
34.25790799090965,27.25790799090965,stand
34.76170075548185,27.761700755481847,stand
35.26549352005405,28.26549352005405,stand
35.769286284626254,28.769286284626254,stand
36.27307904919845,29.27307904919845,stand
36.776871813770654,29.776871813770654,stand
37.28066457834285,30.28066457834285,stand
37.784457342915054,30.784457342915054,stand
38.28825010748726,31.288250107487258,stand
38.792042872059454,31.792042872059454,stand
39.29583563663166,32.29583563663166,stand
39.799628401203854,32.799628401203854,stand
40.30342116577606,33.30342116577606,stand
40.80721393034826,33.80721393034826,stand
41.31100669492046,34.31100669492046,stand
41.81479945949266,34.81479945949266,stand
42.31859222406486,35.31859222406486,stand
42.82238498863706,35.82238498863706,stand
43.326177753209265,36.326177753209265,stand
43.82997051778146,36.82997051778146,stand
44.333763282353665,37.333763282353665,stand
44.83755604692586,37.83755604692586,stand
45.341348811498065,38.341348811498065,stand
45.84514157607027,38.84514157607027,stand
46.348934340642465,39.348934340642465,stand
46.85272710521467,39.85272710521467,stand
47.356519869786865,40.356519869786865,stand
47.86031263435907,40.86031263435907,stand
48.36410539893127,41.36410539893127,stand
48.86789816350347,41.86789816350347,stand
49.37169092807567,42.37169092807567,stand
49.87548369264787,42.87548369264787,stand
50.37927645722007,43.37927645722007,stand
50.883069221792276,43.883069221792276,stand
51.38686198636447,44.38686198636447,stand
51.890654750936676,44.890654750936676,stand
52.39444751550887,45.39444751550887,stand
52.898240280081076,45.898240280081076,stand
53.40203304465328,46.40203304465328,stand
53.905825809225476,46.905825809225476,stand
54.40961857379768,47.40961857379768,stand
54.913411338369876,47.913411338369876,stand
55.41720410294208,48.41720410294208,stand
55.92099686751428,48.92099686751428,stand
56.42478963208648,49.42478963208648,sit
56.92858239665868,49.92858239665868,sit
57.43237516123088,50.43237516123088,sit
57.93616792580308,50.93616792580308,sit
58.43996069037529,51.43996069037529,sit
58.94375345494748,51.94375345494748,sit
59.44754621951969,52.44754621951969,sit
59.95133898409188,52.95133898409188,sit
60.45513174866409,53.45513174866409,sit
60.95892451323629,53.95892451323629,sit
61.46271727780849,54.46271727780849,sit
61.96651004238069,54.96651004238069,sit
62.47030280695289,55.47030280695289,sit
62.97409557152509,55.97409557152509,sit
63.477888336097294,56.477888336097294,sit
63.98168110066949,56.98168110066949,sit
64.48547386524169,57.48547386524169,sit
64.9892666298139,57.9892666298139,sit
65.4930593943861,58.493059394386094,sit
65.99685215895829,58.99685215895829,sit
66.5006449235305,59.5006449235305,sit
67.0044376881027,60.0044376881027,sit
67.5082304526749,60.508230452674894,sit
68.01202321724709,61.01202321724709,sit
68.5158159818193,61.5158159818193,sit
69.0196087463915,62.0196087463915,sit
69.5234015109637,62.523401510963694,sit
70.0271942755359,63.027194275535905,sit
70.5309870401081,63.5309870401081,sit
71.0347798046803,64.0347798046803,sit
71.53857256925251,64.53857256925251,sit
72.0423653338247,65.0423653338247,sit
72.5461580983969,65.5461580983969,sit
73.0499508629691,66.0499508629691,sit
73.55374362754131,66.55374362754131,sit
74.0575363921135,67.0575363921135,sit
74.5613291566857,67.5613291566857,sit
75.06512192125791,68.06512192125791,sit
75.56891468583011,68.56891468583011,sit
76.0727074504023,69.0727074504023,sit
76.57650021497452,69.57650021497452,sit
77.08029297954671,70.08029297954671,sit
77.58408574411891,70.58408574411891,sit
78.0878785086911,71.0878785086911,sit
78.59167127326332,71.59167127326332,sit
79.09546403783551,72.09546403783551,sit
79.59925680240771,72.59925680240771,sit
80.10304956697992,73.10304956697992,sit
80.60684233155212,73.60684233155212,sit
81.11063509612431,74.11063509612431,sit
81.61442786069652,74.61442786069652,sit
82.11822062526872,75.11822062526872,sit
82.62201338984092,75.62201338984092,sit
83.12580615441311,76.12580615441311,sit
83.62959891898532,76.62959891898532,sit
84.13339168355752,77.13339168355752,sit
84.63718444812972,77.63718444812972,sit
85.14097721270193,78.14097721270193,sit
85.64476997727412,78.64476997727412,sit
86.14856274184632,79.14856274184632,sit
86.65235550641853,79.65235550641853,sit
87.15614827099073,80.15614827099073,sit
87.65994103556292,80.65994103556292,sit
88.16373380013512,81.16373380013512,sit
88.66752656470733,81.66752656470733,sit
89.17131932927953,82.17131932927953,sit
89.67511209385172,82.67511209385172,sit
90.17890485842393,83.17890485842393,sit
90.68269762299613,83.68269762299613,sit
91.18649038756833,84.18649038756833,sit
91.69028315214054,84.69028315214054,sit
92.19407591671273,85.19407591671273,sit
92.69786868128493,85.69786868128493,sit
93.20166144585713,86.20166144585713,sit
93.70545421042934,86.70545421042934,sit
94.20924697500153,87.20924697500153,sit
94.71303973957373,87.71303973957373,sit
95.21683250414594,88.21683250414594,sit
95.72062526871814,88.72062526871814,sit
96.22441803329033,89.22441803329033,sit
96.72821079786254,89.72821079786254,sit
97.23200356243474,90.23200356243474,sit
97.73579632700694,90.73579632700694,sit
98.23958909157913,91.23958909157913,sit
98.74338185615134,91.74338185615134,sit
99.24717462072354,92.24717462072354,sit
99.75096738529574,92.75096738529574,sit
100.25476014986795,93.25476014986795,sit
100.75855291444014,93.75855291444014,sit
101.26234567901234,94.26234567901234,sit
101.76613844358455,94.76613844358455,sit
102.26993120815675,95.26993120815675,sit
102.77372397272894,95.77372397272894,sit
103.27751673730114,96.27751673730114,sit
103.78130950187335,96.78130950187335,sit
104.28510226644555,97.28510226644555,sit
104.78889503101774,97.78889503101774,sit
105.29268779558996,98.29268779558996,sit
105.79648056016215,98.79648056016215,sit
106.30027332473435,99.30027332473435,sit
106.80406608930656,99.80406608930656,sit
107.30785885387876,100.30785885387876,sit
107.81165161845095,100.81165161845095,sit
108.31544438302315,101.31544438302315,sit
108.81923714759536,101.81923714759536,sit
109.32302991216756,102.32302991216756,sit
109.82682267673975,102.82682267673975,sit
110.33061544131196,103.33061544131196,sit
110.83440820588416,103.83440820588416,sit
111.33820097045636,104.33820097045636,sit
111.84199373502857,104.84199373502857,sit
112.34578649960076,105.34578649960076,sit
112.84957926417296,105.84957926417296,sit
113.35337202874516,106.35337202874516,sit
113.85716479331737,106.85716479331737,sit
114.36095755788956,107.36095755788956,sit
114.86475032246176,107.86475032246176,sit
115.36854308703397,108.36854308703397,sit
115.87233585160617,108.87233585160617,sit
116.37612861617836,109.37612861617836,sit
116.87992138075057,109.87992138075057,sit
117.38371414532277,110.38371414532277,sit
117.88750690989497,110.88750690989497,sit
118.39129967446716,111.39129967446716,sit
118.89509243903937,111.89509243903937,sit
119.39888520361157,112.39888520361157,sit
119.90267796818377,112.90267796818377,sit
120.40647073275598,113.40647073275598,sit
120.91026349732817,113.91026349732817,sit
121.41405626190037,114.41405626190037,sit
121.91784902647258,114.91784902647258,sit
122.42164179104478,115.42164179104478,sit
122.92543455561697,115.92543455561697,sit
123.42922732018917,116.42922732018917,sit
123.93302008476138,116.93302008476138,sit
124.43681284933358,117.43681284933358,sit
124.94060561390577,117.94060561390577,sit
125.44439837847798,118.44439837847798,sit
125.94819114305018,118.94819114305018,sit
126.45198390762238,119.45198390762238,sit
126.95577667219459,119.95577667219459,sit
127.45956943676678,120.45956943676678,sit
127.96336220133898,120.96336220133898,sit
128.4671549659112,121.46715496591119,sit
