VideoTime_s,DataTime_s,Behavior
0.5130500431406385,-4.736949956859362,stand
1.026100086281277,-4.223899913718723,stand
1.5391501294219154,-3.710849870578085,stand
2.052200172562554,-3.197799827437446,stand
2.5652502157031924,-2.6847497842968076,stand
3.078300258843831,-2.171699741156169,stand
3.5913503019844693,-1.6586496980155307,stand
4.104400345125108,-1.145599654874892,stand
4.6174503882657465,-0.6325496117342535,stand
5.130500431406385,-0.1194995685936151,stand
5.643550474547023,0.3935504745470233,stand
6.156600517687662,0.9066005176876617,stand
6.6696505608283,1.4196505608283,stand
7.1827006039689385,1.9327006039689385,stand
7.695750647109577,2.445750647109577,stand
8.208800690250216,2.958800690250216,stand
8.721850733390854,3.4718507333908537,stand
9.234900776531493,3.984900776531493,stand
9.74795081967213,4.4979508196721305,sit
10.26100086281277,5.01100086281277,sit
10.774050905953407,5.524050905953407,sit
11.287100949094047,6.037100949094047,sit
11.800150992234684,6.550150992234684,sit
12.313201035375323,7.063201035375323,sit
12.826251078515961,7.576251078515961,sit
13.3393011216566,8.0893011216566,other
13.85235116479724,8.60235116479724,other
14.365401207937877,9.115401207937877,stand
14.878451251078516,9.628451251078516,stand
15.391501294219154,10.141501294219154,stand
15.904551337359793,10.654551337359793,stand
16.417601380500432,11.167601380500432,stand
16.93065142364107,11.68065142364107,stand
17.443701466781707,12.193701466781707,stand
17.956751509922345,12.706751509922345,stand
18.469801553062986,13.219801553062986,stand
18.982851596203624,13.732851596203624,stand
19.49590163934426,14.245901639344261,stand
20.008951682484902,14.758951682484902,stand
20.52200172562554,15.27200172562554,stand
21.035051768766177,15.785051768766177,other
21.548101811906815,16.298101811906815,other
22.061151855047456,16.811151855047456,other
22.574201898188093,17.324201898188093,other
23.08725194132873,17.83725194132873,other
23.600301984469368,18.350301984469368,stand
24.11335202761001,18.86335202761001,stand
24.626402070750647,19.376402070750647,stand
25.139452113891284,19.889452113891284,stand
25.652502157031922,20.402502157031922,stand
26.165552200172563,20.915552200172563,stand
26.6786022433132,21.4286022433132,stand
27.191652286453838,21.941652286453838,stand
27.70470232959448,22.45470232959448,stand
28.217752372735116,22.967752372735116,stand
28.730802415875754,23.480802415875754,stand
29.24385245901639,23.99385245901639,stand
29.756902502157033,24.506902502157033,stand
30.26995254529767,25.01995254529767,stand
30.783002588438308,25.533002588438308,stand
31.296052631578945,26.046052631578945,stand
31.809102674719586,26.559102674719586,sit
32.32215271786022,27.07215271786022,sit
32.835202761000865,27.585202761000865,sit
33.3482528041415,28.098252804141502,sit
33.86130284728214,28.61130284728214,sit
34.37435289042278,29.124352890422777,sit
34.887402933563415,29.637402933563415,sit
35.40045297670405,30.150452976704052,sit
35.91350301984469,30.66350301984469,sit
36.426553062985334,31.176553062985334,sit
36.93960310612597,31.689603106125972,sit
37.45265314926661,32.20265314926661,sit
37.96570319240725,32.71570319240725,sit
38.478753235547885,33.228753235547885,stand
38.99180327868852,33.74180327868852,stand
39.50485332182916,34.25485332182916,stand
40.017903364969804,34.767903364969804,stand
40.53095340811044,35.28095340811044,stand
41.04400345125108,35.79400345125108,stand
41.55705349439172,36.30705349439172,stand
42.070103537532354,36.820103537532354,stand
42.58315358067299,37.33315358067299,stand
43.09620362381363,37.84620362381363,other
43.60925366695427,38.35925366695427,other
44.12230371009491,38.87230371009491,stand
44.63535375323555,39.38535375323555,stand
45.148403796376186,39.898403796376186,stand
45.661453839516824,40.411453839516824,stand
46.17450388265746,40.92450388265746,stand
46.6875539257981,41.4375539257981,stand
47.200603968938736,41.950603968938736,stand
47.71365401207938,42.46365401207938,other
48.22670405522002,42.97670405522002,other
48.739754098360656,43.489754098360656,other
49.252804141501294,44.002804141501294,other
49.76585418464193,44.51585418464193,other
50.27890422778257,45.02890422778257,other
50.791954270923206,45.541954270923206,other
51.305004314063844,46.055004314063844,other
51.81805435720449,46.56805435720449,other
52.331104400345126,47.081104400345126,other
52.84415444348576,47.59415444348576,other
53.3572044866264,48.1072044866264,other
53.87025452976704,48.62025452976704,other
54.383304572907676,49.133304572907676,sit
54.89635461604831,49.64635461604831,sit
55.40940465918896,50.15940465918896,sit
55.922454702329595,50.672454702329595,sit
56.43550474547023,51.18550474547023,other
56.94855478861087,51.69855478861087,other
57.46160483175151,52.21160483175151,stand
57.974654874892146,52.724654874892146,stand
58.48770491803278,53.23770491803278,stand
59.00075496117343,53.75075496117343,stand
59.513805004314065,54.263805004314065,stand
60.0268550474547,54.7768550474547,stand
60.53990509059534,55.28990509059534,stand
61.05295513373598,55.80295513373598,stand
61.566005176876615,56.316005176876615,stand
62.07905522001725,56.82905522001725,other
62.59210526315789,57.34210526315789,other
63.105155306298535,57.855155306298535,other
63.61820534943917,58.36820534943917,other
64.1312553925798,58.8812553925798,stand
64.64430543572044,59.39430543572044,stand
65.15735547886109,59.90735547886109,stand
65.67040552200173,60.42040552200173,stand
66.18345556514237,60.93345556514237,stand
66.696505608283,61.446505608283005,stand
67.20955565142364,61.95955565142364,stand
67.72260569456428,62.47260569456428,stand
68.23565573770492,62.98565573770492,stand
68.74870578084555,63.498705780845555,stand
69.26175582398619,64.01175582398619,stand
69.77480586712683,64.52480586712683,stand
70.28785591026747,65.03785591026747,stand
70.8009059534081,65.5509059534081,stand
71.31395599654874,66.06395599654874,stand
71.82700603968938,66.57700603968938,stand
72.34005608283003,67.09005608283003,stand
72.85310612597067,67.60310612597067,stand
73.3661561691113,68.1161561691113,stand
73.87920621225194,68.62920621225194,stand
74.39225625539258,69.14225625539258,stand
74.90530629853322,69.65530629853322,stand
75.41835634167386,70.16835634167386,stand
75.9314063848145,70.6814063848145,stand
76.44445642795513,71.19445642795513,stand
76.95750647109577,71.70750647109577,stand
77.4705565142364,72.2205565142364,stand
77.98360655737704,72.73360655737704,stand
78.49665660051768,73.24665660051768,sit
79.00970664365832,73.75970664365832,sit
79.52275668679896,74.27275668679896,sit
80.03580672993961,74.78580672993961,sit
80.54885677308025,75.29885677308025,sit
81.06190681622088,75.81190681622088,sit
81.57495685936152,76.32495685936152,sit
82.08800690250216,76.83800690250216,sit
82.6010569456428,77.3510569456428,sit
83.11410698878343,77.86410698878343,sit
83.62715703192407,78.37715703192407,sit
84.14020707506471,78.89020707506471,sit
84.65325711820535,79.40325711820535,sit
85.16630716134598,79.91630716134598,sit
85.67935720448662,80.42935720448662,sit
86.19240724762726,80.94240724762726,sit
86.7054572907679,81.4554572907679,sit
87.21850733390853,81.96850733390853,sit
87.73155737704919,82.48155737704919,sit
88.24460742018982,82.99460742018982,sit
88.75765746333046,83.50765746333046,sit
89.2707075064711,84.0207075064711,sit
89.78375754961174,84.53375754961174,sit
90.29680759275237,85.04680759275237,sit
90.80985763589301,85.55985763589301,sit
91.32290767903365,86.07290767903365,sit
91.83595772217429,86.58595772217429,sit
92.34900776531492,87.09900776531492,sit
92.86205780845556,87.61205780845556,stand
93.3751078515962,88.1251078515962,stand
93.88815789473684,88.63815789473684,stand
94.40120793787747,89.15120793787747,stand
94.91425798101811,89.66425798101811,stand
95.42730802415876,90.17730802415876,stand
95.9403580672994,90.6903580672994,sit
96.45340811044004,91.20340811044004,lay down
96.96645815358067,91.71645815358067,lay down
97.47950819672131,92.22950819672131,lay down
97.99255823986195,92.74255823986195,lay down
98.50560828300259,93.25560828300259,lay down
99.01865832614322,93.76865832614322,lay down
99.53170836928386,94.28170836928386,lay down
100.0447584124245,94.7947584124245,lay down
100.55780845556514,95.30780845556514,lay down
101.07085849870577,95.82085849870577,lay down
101.58390854184641,96.33390854184641,lay down
102.09695858498705,96.84695858498705,lay down
102.61000862812769,97.36000862812769,lay down
103.12305867126834,97.87305867126834,lay down
103.63610871440898,98.38610871440898,lay down
104.14915875754961,98.89915875754961,lay down
104.66220880069025,99.41220880069025,lay down
105.17525884383089,99.92525884383089,lay down
105.68830888697153,100.43830888697153,lay down
106.20135893011216,100.95135893011216,lay down
106.7144089732528,101.4644089732528,lay down
107.22745901639344,101.97745901639344,lay down
107.74050905953408,102.49050905953408,lay down
108.25355910267471,103.00355910267471,lay down
108.76660914581535,103.51660914581535,lay down
109.27965918895599,104.02965918895599,lay down
109.79270923209663,104.54270923209663,lay down
110.30575927523726,105.05575927523726,lay down
110.81880931837792,105.56880931837792,lay down
111.33185936151855,106.08185936151855,lay down
111.84490940465919,106.59490940465919,lay down
112.35795944779983,107.10795944779983,lay down
112.87100949094047,107.62100949094047,lay down
113.3840595340811,108.1340595340811,lay down
113.89710957722174,108.64710957722174,lay down
114.41015962036238,109.16015962036238,lay down
114.92320966350302,109.67320966350302,lay down
115.43625970664365,110.18625970664365,lay down
115.94930974978429,110.69930974978429,lay down
116.46235979292493,111.21235979292493,lay down
116.97540983606557,111.72540983606557,lay down
117.4884598792062,112.2384598792062,lay down
118.00150992234686,112.75150992234686,lay down
118.51455996548749,113.26455996548749,lay down
119.02761000862813,113.77761000862813,lay down
119.54066005176877,114.29066005176877,lay down
120.0537100949094,114.8037100949094,lay down
120.56676013805004,115.31676013805004,lay down
121.07981018119068,115.82981018119068,lay down
121.59286022433132,116.34286022433132,lay down
122.10591026747196,116.85591026747196,lay down
122.6189603106126,117.3689603106126,lay down
123.13201035375323,117.88201035375323,lay down
123.64506039689387,118.39506039689387,lay down
124.1581104400345,118.9081104400345,lay down
124.67116048317514,119.42116048317514,lay down
125.18421052631578,119.93421052631578,lay down
125.69726056945643,120.44726056945643,lay down
126.21031061259707,120.96031061259707,lay down
126.72336065573771,121.47336065573771,lay down
127.23641069887834,121.98641069887834,lay down
127.74946074201898,122.49946074201898,lay down
128.2625107851596,123.0125107851596,lay down
128.77556082830026,123.52556082830026,lay down
129.28861087144088,124.03861087144088,lay down
129.80166091458153,124.55166091458153,lay down
130.31471095772218,125.06471095772218,lay down
130.8277610008628,125.57776100086281,lay down
131.34081104400346,126.09081104400346,lay down
131.85386108714408,126.60386108714408,lay down
132.36691113028473,127.11691113028473,lay down
132.87996117342536,127.62996117342536,lay down
133.393011216566,128.143011216566,lay down
133.90606125970663,128.65606125970663,lay down
134.41911130284728,129.16911130284728,lay down
134.9321613459879,129.6821613459879,lay down
135.44521138912856,130.19521138912856,lay down
135.95826143226918,130.70826143226918,lay down
136.47131147540983,131.22131147540983,lay down
136.98436151855046,131.73436151855046,lay down
137.4974115616911,132.2474115616911,lay down
138.01046160483176,132.76046160483176,lay down
138.52351164797238,133.27351164797238,lay down
139.03656169111304,133.78656169111304,lay down
139.54961173425366,134.29961173425366,lay down
140.0626617773943,134.8126617773943,lay down
140.57571182053493,135.32571182053493,lay down
141.0887618636756,135.8387618636756,lay down
141.6018119068162,136.3518119068162,lay down
142.11486194995686,136.86486194995686,lay down
142.62791199309748,137.37791199309748,other
143.14096203623814,137.89096203623814,other
143.65401207937876,138.40401207937876,other
144.1670621225194,138.9170621225194,other
144.68011216566006,139.43011216566006,other
145.1931622088007,139.9431622088007,lay down
145.70621225194134,140.45621225194134,lay down
146.21926229508196,140.96926229508196,lay down
146.7323123382226,141.4823123382226,lay down
147.24536238136324,141.99536238136324,lay down
147.7584124245039,142.5084124245039,lay down
148.2714624676445,143.0214624676445,lay down
148.78451251078516,143.53451251078516,lay down
149.2975625539258,144.0475625539258,lay down
149.81061259706644,144.56061259706644,other
150.32366264020706,145.07366264020706,other
150.8367126833477,145.5867126833477,other
151.34976272648834,146.09976272648834,other
151.862812769629,146.612812769629,other
152.37586281276964,147.12586281276964,other
152.88891285591026,147.63891285591026,other
153.40196289905091,148.15196289905091,other
153.91501294219154,148.66501294219154,other
154.4280629853322,149.1780629853322,other
154.9411130284728,149.6911130284728,other
155.45416307161346,150.20416307161346,other
155.9672131147541,150.7172131147541,other
156.48026315789474,151.23026315789474,other
156.99331320103536,151.74331320103536,other
157.50636324417601,152.25636324417601,other
158.01941328731664,152.76941328731664,other
158.5324633304573,153.2824633304573,other
159.0455133735979,153.7955133735979,other
159.55856341673856,154.30856341673856,other
160.07161345987922,154.82161345987922,other
160.58466350301984,155.33466350301984,other
161.0977135461605,155.8477135461605,lay down
161.61076358930111,156.36076358930111,lay down
162.12381363244177,156.87381363244177,lay down
162.6368636755824,157.3868636755824,lay down
163.14991371872304,157.89991371872304,lay down
163.66296376186367,158.41296376186367,lay down
164.17601380500432,158.92601380500432,other
164.68906384814494,159.43906384814494,other
165.2021138912856,159.9521138912856,other
165.71516393442622,160.46516393442622,other
166.22821397756687,160.97821397756687,other
166.7412640207075,161.4912640207075,other
167.25431406384814,162.00431406384814,other
167.7673641069888,162.5173641069888,other
168.28041415012942,163.03041415012942,other
168.79346419327007,163.54346419327007,other
169.3065142364107,164.0565142364107,other
169.81956427955134,164.56956427955134,other
170.33261432269197,165.08261432269197,other
170.84566436583262,165.59566436583262,other
171.35871440897324,166.10871440897324,other
171.8717644521139,166.6217644521139,other
172.38481449525452,167.13481449525452,other
172.89786453839517,167.64786453839517,sit
173.4109145815358,168.1609145815358,sit
173.92396462467644,168.67396462467644,sit
174.43701466781707,169.18701466781707,sit
174.95006471095772,169.70006471095772,sit
175.46311475409837,170.21311475409837,sit
175.976164797239,170.726164797239,sit
176.48921484037965,171.23921484037965,sit
177.00226488352027,171.75226488352027,sit
177.51531492666092,172.26531492666092,sit
178.02836496980154,172.77836496980154,sit
178.5414150129422,173.2914150129422,sit
179.05446505608282,173.80446505608282,sit
179.56751509922347,174.31751509922347,sit
180.0805651423641,174.8305651423641,sit
180.59361518550475,175.34361518550475,stand
181.10666522864537,175.85666522864537,lay down
181.61971527178602,176.36971527178602,lay down
182.13276531492664,176.88276531492664,lay down
182.6458153580673,177.3958153580673,lay down
183.15886540120795,177.90886540120795,lay down
183.67191544434857,178.42191544434857,lay down
184.18496548748922,178.93496548748922,lay down
184.69801553062985,179.44801553062985,lay down
185.2110655737705,179.9610655737705,lay down
185.72411561691112,180.47411561691112,lay down
186.23716566005177,180.98716566005177,lay down
186.7502157031924,181.5002157031924,lay down
187.26326574633305,182.01326574633305,lay down
187.77631578947367,182.52631578947367,lay down
188.28936583261432,183.03936583261432,lay down
188.80241587575495,183.55241587575495,lay down
189.3154659188956,184.0654659188956,lay down
189.82851596203622,184.57851596203622,lay down
190.34156600517687,185.09156600517687,lay down
190.85461604831752,185.60461604831752,lay down
191.36766609145815,186.11766609145815,lay down
191.8807161345988,186.6307161345988,lay down
192.39376617773942,187.14376617773942,lay down
192.90681622088007,187.65681622088007,lay down
193.4198662640207,188.1698662640207,lay down
193.93291630716135,188.68291630716135,lay down
194.44596635030197,189.19596635030197,lay down
194.95901639344262,189.70901639344262,lay down
195.47206643658325,190.22206643658325,lay down
195.9851164797239,190.7351164797239,lay down
196.49816652286452,191.24816652286452,lay down
197.01121656600517,191.76121656600517,lay down
197.5242666091458,192.2742666091458,lay down
198.03731665228645,192.78731665228645,lay down
198.5503666954271,193.3003666954271,lay down
199.06341673856772,193.81341673856772,lay down
199.57646678170838,194.32646678170838,lay down
200.089516824849,194.839516824849,lay down
200.60256686798965,195.35256686798965,lay down
201.11561691113027,195.86561691113027,other
201.62866695427093,196.37866695427093,other
202.14171699741155,196.89171699741155,other
202.6547670405522,197.4047670405522,other
203.16781708369282,197.91781708369282,other
203.68086712683348,198.43086712683348,other
204.1939171699741,198.9439171699741,other
204.70696721311475,199.45696721311475,other
205.22001725625537,199.97001725625537,other
205.73306729939603,200.48306729939603,other
206.24611734253668,200.99611734253668,other
206.7591673856773,201.5091673856773,other
207.27221742881795,202.02221742881795,other
207.78526747195858,202.53526747195858,other
208.29831751509923,203.04831751509923,other
208.81136755823985,203.56136755823985,other
209.3244176013805,204.0744176013805,other
209.83746764452113,204.58746764452113,other
210.35051768766178,205.10051768766178,other
210.8635677308024,205.6135677308024,other
211.37661777394305,206.12661777394305,other
211.88966781708368,206.63966781708368,other
212.40271786022433,207.15271786022433,other
212.91576790336495,207.66576790336495,other
213.4288179465056,208.1788179465056,other
213.94186798964625,208.69186798964625,other
214.45491803278688,209.20491803278688,other
214.96796807592753,209.71796807592753,other
215.48101811906815,210.23101811906815,other
215.9940681622088,210.7440681622088,other
216.50711820534943,211.25711820534943,other
217.02016824849008,211.77016824849008,other
217.5332182916307,212.2832182916307,other
218.04626833477136,212.79626833477136,other
218.55931837791198,213.30931837791198,other
219.07236842105263,213.82236842105263,other
219.58541846419325,214.33541846419325,other
220.0984685073339,214.8484685073339,other
220.61151855047453,215.36151855047453,other
221.12456859361518,215.87456859361518,other
221.63761863675583,216.38761863675583,other
222.15066867989646,216.90066867989646,other
