VideoTime_s,DataTime_s,Behavior
0.5118623715506293,-3.488137628449371,stand
1.0237247431012586,-2.9762752568987416,stand
1.5355871146518878,-2.4644128853481124,stand
2.047449486202517,-1.9525505137974828,stand
2.5593118577531464,-1.4406881422468536,stand
3.0711742293037756,-0.9288257706962244,other
3.583036600854405,-0.4169633991455952,other
4.094898972405034,0.09489897240503442,other
4.606761343955664,0.6067613439556636,stand
5.118623715506293,1.1186237155062928,stand
5.630486087056922,1.630486087056922,stand
6.142348458607551,2.142348458607551,stand
6.65421083015818,2.6542108301581804,stand
7.16607320170881,3.1660732017088096,stand
7.67793557325944,3.6779355732594396,stand
8.189797944810069,4.189797944810069,stand
8.701660316360698,4.701660316360698,stand
9.213522687911327,5.213522687911327,stand
9.725385059461956,5.725385059461956,stand
10.237247431012586,6.237247431012586,stand
10.749109802563215,6.749109802563215,stand
11.260972174113844,7.260972174113844,stand
11.772834545664473,7.772834545664473,stand
12.284696917215102,8.284696917215102,stand
12.796559288765732,8.796559288765732,stand
13.30842166031636,9.30842166031636,stand
13.82028403186699,9.82028403186699,stand
14.33214640341762,10.33214640341762,stand
14.844008774968248,10.844008774968248,stand
15.35587114651888,11.35587114651888,stand
15.867733518069508,11.867733518069508,stand
16.379595889620138,12.379595889620138,stand
16.891458261170765,12.891458261170765,stand
17.403320632721396,13.403320632721396,stand
17.915183004272023,13.915183004272023,stand
18.427045375822654,14.427045375822654,stand
18.938907747373282,14.938907747373282,stand
19.450770118923913,15.450770118923913,stand
19.962632490474544,15.962632490474544,stand
20.47449486202517,16.47449486202517,stand
20.986357233575802,16.986357233575802,stand
21.49821960512643,17.49821960512643,stand
22.01008197667706,18.01008197667706,stand
22.521944348227688,18.521944348227688,stand
23.03380671977832,19.03380671977832,stand
23.545669091328946,19.545669091328946,stand
24.057531462879577,20.057531462879577,stand
24.569393834430205,20.569393834430205,stand
25.081256205980836,21.081256205980836,stand
25.593118577531463,21.593118577531463,stand
26.104980949082094,22.104980949082094,stand
26.61684332063272,22.61684332063272,stand
27.128705692183352,23.128705692183352,stand
27.64056806373398,23.64056806373398,stand
28.15243043528461,24.15243043528461,stand
28.66429280683524,24.66429280683524,stand
29.17615517838587,25.17615517838587,stand
29.688017549936497,25.688017549936497,stand
30.199879921487128,26.199879921487128,stand
30.71174229303776,26.71174229303776,sit
31.223604664588386,27.223604664588386,sit
31.735467036139017,27.735467036139017,sit
32.24732940768965,28.247329407689648,sit
32.759191779240275,28.759191779240275,sit
33.2710541507909,29.271054150790903,sit
33.78291652234153,29.78291652234153,sit
34.294778893892165,30.294778893892165,sit
34.80664126544279,30.806641265442792,sit
35.31850363699342,31.31850363699342,sit
35.83036600854405,31.830366008544047,sit
36.34222838009468,32.34222838009468,other
36.85409075164531,32.85409075164531,other
37.365953123195936,33.365953123195936,stand
37.877815494746564,33.877815494746564,stand
38.3896778662972,34.3896778662972,stand
38.901540237847826,34.901540237847826,stand
39.41340260939845,35.41340260939845,stand
39.92526498094909,35.92526498094909,stand
40.437127352499715,36.437127352499715,stand
40.94898972405034,36.94898972405034,stand
41.46085209560097,37.46085209560097,stand
41.972714467151604,37.972714467151604,stand
42.48457683870223,38.48457683870223,stand
42.99643921025286,38.99643921025286,stand
43.50830158180349,39.50830158180349,stand
44.02016395335412,40.02016395335412,stand
44.53202632490475,40.53202632490475,stand
45.043888696455376,41.043888696455376,stand
45.555751068006,41.555751068006,stand
46.06761343955664,42.06761343955664,stand
46.579475811107265,42.579475811107265,stand
47.09133818265789,43.09133818265789,stand
47.60320055420852,43.60320055420852,stand
48.115062925759155,44.115062925759155,stand
48.62692529730978,44.62692529730978,stand
49.13878766886041,45.13878766886041,stand
49.65065004041104,45.65065004041104,stand
50.16251241196167,46.16251241196167,stand
50.6743747835123,46.6743747835123,stand
51.186237155062926,47.186237155062926,stand
51.69809952661356,47.69809952661356,stand
52.20996189816419,48.20996189816419,stand
52.721824269714816,48.721824269714816,stand
53.23368664126544,49.23368664126544,stand
53.74554901281608,49.74554901281608,stand
54.257411384366705,50.257411384366705,stand
54.76927375591733,50.76927375591733,stand
55.28113612746796,51.28113612746796,stand
55.792998499018594,51.792998499018594,stand
56.30486087056922,52.30486087056922,stand
56.81672324211985,52.81672324211985,stand
57.32858561367048,53.32858561367048,stand
57.84044798522111,53.84044798522111,stand
58.35231035677174,54.35231035677174,stand
58.864172728322366,54.864172728322366,stand
59.37603509987299,55.37603509987299,sit
59.88789747142363,55.88789747142363,sit
60.399759842974255,56.399759842974255,sit
60.91162221452488,56.91162221452488,sit
61.42348458607552,57.42348458607552,sit
61.935346957626145,57.935346957626145,sit
62.44720932917677,58.44720932917677,sit
62.9590717007274,58.9590717007274,sit
63.470934072278034,59.470934072278034,sit
63.98279644382866,59.98279644382866,sit
64.4946588153793,60.494658815379296,sit
65.00652118692992,61.006521186929916,sit
65.51838355848055,61.51838355848055,sit
66.03024593003117,62.03024593003117,sit
66.5421083015818,62.542108301581806,sit
67.05397067313244,63.05397067313244,sit
67.56583304468306,63.56583304468306,sit
68.0776954162337,64.0776954162337,sit
68.58955778778433,64.58955778778433,sit
69.10142015933495,65.10142015933495,sit
69.61328253088558,65.61328253088558,sit
70.12514490243622,66.12514490243622,sit
70.63700727398684,66.63700727398684,sit
71.14886964553747,67.14886964553747,sit
71.6607320170881,67.6607320170881,sit
72.17259438863873,68.17259438863873,sit
72.68445676018936,68.68445676018936,sit
73.19631913173998,69.19631913173998,sit
73.70818150329062,69.70818150329062,sit
74.22004387484125,70.22004387484125,sit
74.73190624639187,70.73190624639187,sit
75.24376861794251,71.24376861794251,sit
75.75563098949313,71.75563098949313,sit
76.26749336104376,72.26749336104376,sit
76.7793557325944,72.7793557325944,sit
77.29121810414502,73.29121810414502,sit
77.80308047569565,73.80308047569565,sit
78.31494284724629,74.31494284724629,sit
78.8268052187969,74.8268052187969,sit
79.33866759034754,75.33866759034754,sit
79.85052996189818,75.85052996189818,sit
80.3623923334488,76.3623923334488,sit
80.87425470499943,76.87425470499943,sit
81.38611707655005,77.38611707655005,sit
81.89797944810068,77.89797944810068,sit
82.40984181965132,78.40984181965132,sit
82.92170419120194,78.92170419120194,sit
83.43356656275257,79.43356656275257,sit
83.94542893430321,79.94542893430321,sit
84.45729130585383,80.45729130585383,sit
84.96915367740446,80.96915367740446,sit
85.48101604895508,81.48101604895508,sit
85.99287842050572,81.99287842050572,sit
86.50474079205635,82.50474079205635,sit
87.01660316360697,83.01660316360697,sit
87.52846553515761,83.52846553515761,sit
88.04032790670824,84.04032790670824,sit
88.55219027825886,84.55219027825886,sit
89.0640526498095,85.0640526498095,sit
89.57591502136013,85.57591502136013,sit
90.08777739291075,86.08777739291075,sit
90.59963976446139,86.59963976446139,sit
91.111502136012,87.111502136012,sit
91.62336450756264,87.62336450756264,sit
92.13522687911328,88.13522687911328,sit
92.6470892506639,88.6470892506639,sit
93.15895162221453,89.15895162221453,sit
93.67081399376517,89.67081399376517,sit
94.18267636531579,90.18267636531579,sit
94.69453873686642,90.69453873686642,sit
95.20640110841704,91.20640110841704,sit
95.71826347996767,91.71826347996767,sit
96.23012585151831,92.23012585151831,sit
96.74198822306893,92.74198822306893,sit
97.25385059461956,93.25385059461956,sit
97.7657129661702,93.7657129661702,sit
98.27757533772082,94.27757533772082,sit
98.78943770927145,94.78943770927145,sit
99.30130008082207,95.30130008082207,sit
99.81316245237271,95.81316245237271,sit
100.32502482392334,96.32502482392334,sit
100.83688719547396,96.83688719547396,sit
101.3487495670246,97.3487495670246,sit
101.86061193857523,97.86061193857523,sit
102.37247431012585,98.37247431012585,sit
102.88433668167649,98.88433668167649,sit
103.39619905322712,99.39619905322712,sit
103.90806142477774,99.90806142477774,sit
104.41992379632838,100.41992379632838,sit
104.931786167879,100.931786167879,sit
105.44364853942963,101.44364853942963,sit
105.95551091098027,101.95551091098027,sit
106.46737328253089,102.46737328253089,sit
106.97923565408152,102.97923565408152,sit
107.49109802563216,103.49109802563216,sit
108.00296039718278,104.00296039718278,sit
108.51482276873341,104.51482276873341,sit
109.02668514028403,105.02668514028403,sit
109.53854751183466,105.53854751183466,sit
110.0504098833853,106.0504098833853,sit
110.56227225493592,106.56227225493592,sit
111.07413462648655,107.07413462648655,sit
111.58599699803719,107.58599699803719,sit
112.09785936958781,108.09785936958781,sit
112.60972174113844,108.60972174113844,sit
113.12158411268908,109.12158411268908,sit
113.6334464842397,109.6334464842397,sit
114.14530885579033,110.14530885579033,sit
114.65717122734095,110.65717122734095,sit
115.16903359889159,111.16903359889159,sit
115.68089597044222,111.68089597044222,sit
116.19275834199284,112.19275834199284,sit
116.70462071354348,112.70462071354348,sit
117.21648308509411,113.21648308509411,sit
117.72834545664473,113.72834545664473,sit
118.24020782819537,114.24020782819537,sit
118.75207019974599,114.75207019974599,sit
119.26393257129662,115.26393257129662,sit
119.77579494284726,115.77579494284726,stand
120.28765731439788,116.28765731439788,stand
120.79951968594851,116.79951968594851,stand
121.31138205749915,117.31138205749915,stand
121.82324442904977,117.82324442904977,stand
122.3351068006004,118.3351068006004,stand
122.84696917215103,118.84696917215103,stand
123.35883154370165,119.35883154370165,stand
123.87069391525229,119.87069391525229,stand
124.38255628680291,120.38255628680291,stand
124.89441865835354,120.89441865835354,stand
125.40628102990418,121.40628102990418,stand
125.9181434014548,121.9181434014548,stand
126.43000577300543,122.43000577300543,stand
126.94186814455607,122.94186814455607,stand
127.45373051610669,123.45373051610669,sit
127.96559288765732,123.96559288765732,lay down
